(Intercept),flow_temp,salmon_density,flow_temp:salmon_density,R^2,*.Rsq,*.adjRsq,*.F,df,logLik,AICc,delta,weight
16.92695057984378,-0.0016576458135646645,-0.010915694424488222,1.042579327088058e-5,0.3867791568286969,0.3867791568286962,0.28457568296681224,3.7844032322363423,5,-23.410007092005465,60.57001418401093,0,0.522717634597458
15.178886908521752,NA,NA,NA,0,0,0,NA,2,-28.789338651160552,62.21025624968952,1.640242065678592,0.230193529982585
15.86592351248386,-5.884409204777491e-4,NA,NA,0.07894519466185423,0.0789451946618536,0.03289245439494626,1.7142344669244838,3,-27.884745531418794,63.102824396170924,2.532810212159994,0.14732430549062
15.102725761428127,NA,5.810478115688359e-4,NA,0.006203701220879987,0.006203701220879872,-0.0434861137180762,0.12484854750417416,3,-28.720885385703447,64.77510410474022,4.205089920729293,0.0638474383777955
15.78752247122617,-5.963566025729579e-4,6.68645257051007e-4,NA,0.08714611914001458,0.08714611914001408,-0.008943763055774046,0.9069229470221377,4,-27.786364656444764,65.92567048936012,5.355656305349186,0.0359170915515412
